고르곤졸라 피자,탐앤탐스,베이커리,6500
디아블로 피자,탐앤탐스,베이커리,6500
또띠아,탐앤탐스,베이커리,5500
고구마 프레즐,탐앤탐스,베이커리,4700
불고기 프레즐,탐앤탐스,베이커리,5800
콘 프레즐,탐앤탐스,베이커리,4700
페퍼로니 프레즐,탐앤탐스,베이커리,4700
핫치킨 프레즐,탐앤탐스,베이커리,5000
오리지널 프레즐,탐앤탐스,베이커리,3900
크림치즈 프레즐,탐앤탐스,베이커리,4200
플레인 프레즐,탐앤탐스,베이커리,3700
갈릭 버터 브레드,탐앤탐스,베이커리,5500
카라멜 시나몬 브레드,탐앤탐스,베이커리,6000
허니 넛트 브레드,탐앤탐스,베이커리,6000
허니 버터 브레드,탐앤탐스,베이커리,6000
도그프레즐,탐앤탐스,베이커리,4700
멕시칸 칠리 핫도그,탐앤탐스,베이커리,6500
오리지널 핫도그,탐앤탐스,베이커리,4800
블루베리 베이글,탐앤탐스,샌드위치,4000
어니언 베이글,탐앤탐스,샌드위치,4000
플레인 베이글,탐앤탐스,샌드위치,4000
햄치즈 샌드위치,탐앤탐스,샌드위치,4500
B.L.T 샌드위치,탐앤탐스,샌드위치,4500
치즈 스테이크 샌드위치,탐앤탐스,샌드위치,4500
에그베이컨 샌드위치,탐앤탐스,샌드위치,4500
트로피칼 샤베트 빙수,탐앤탐스,빙수,13000
마카롱 녹차 빙수,탐앤탐스,빙수,14000
옛날 달고나 빙수,탐앤탐스,빙수,12000
아포가토,탐앤탐스,아이스크림,5500
요거트 아이스크림,탐앤탐스,아이스크림,4000
콜드브루 To-Go,엔제리너스,콜드브루,5000
아메리치노,엔제리너스,에스프레소&라떼,5200
콜드브루 더치커피,엔제리너스,에스프레소&라떼,5000
아메리카노,엔제리너스,에스프레소&라떼,4300
베리슈라떼,엔제리너스,라떼,6500
초콜릿라떼,엔제리너스,라떼,5100
자색 고구마 라떼,엔제리너스,라떼,5500
아메리치노 라떼,엔제리너스,에스프레소&라떼,6100
카페라떼,엔제리너스,에스프레소&라떼,4800
바닐라 카페라떼,엔제리너스,에스프레소&라떼,5500
카라멜마끼야또,엔제리너스,에스프레소&라떼,5900
카푸치노,엔제리너스,에스프레소&라떼,4800
카페모카,엔제리너스,에스프레소&라떼,5500
카페 코코다,엔제리너스,에스프레소&라떼,6700
카페 연유다,엔제리너스,에스프레소&라떼,5800
베리슈팅 요거트,엔제리너스,요거트,6500
한라봉 스노우,엔제리너스,프라페,6400
망고 스노우,엔제리너스,프라페,6400
딸기 스노우,엔제리너스,프라페,6400
블루베리 스노우,엔제리너스,프라페,6400
쿠키비빔,엔제리너스,빙수,11000
망고비빔,엔제리너스,빙수,13000
콩고물비빔,엔제리너스,빙수,11000
요거트 스노우,엔제리너스,프라페,6400
그린티 스노우,엔제리너스,프라페,6900
자바초콜릿칩 스노우,엔제리너스,프라페,6900
쿠키&크림 스노우,엔제리너스,프라페,6900
베리가득주스,엔제리너스,과일주스,6500
리얼베리모히또,엔제리너스,에이드,6200
한라봉 스파클링 에이드 ,엔제리너스,에이드,5900
레드자몽 스파클링 에이드,엔제리너스,에이드,5900
스트로베리 스파클링 에이드,엔제리너스,에이드,5900
레모네이드,엔제리너스,에이드,4700
파인 샹그리아 ,엔제리너스,티,5800
체리뱅쇼,엔제리너스,티,5800
달콤피치 치즈크림티,엔제리너스,티,5900
패션망고 치즈크림티,엔제리너스,티,5900
상큼자몽 치즈크림티,엔제리너스,티,5900
루이보스 아몬드 밀크티,엔제리너스,티,6200
얼그레이 밀크티,엔제리너스,티,6200
피치우롱,엔제리너스,티,5400
얼그레이 리저브,엔제리너스,티,5100
쿨민트,엔제리너스,티,5100
크림슨 펀치,엔제리너스,티,5400
루이보스 빌베리,엔제리너스,티,5400
로얄 캐모마일,엔제리너스,티,5100
유자티,엔제리너스,티,4700
나이트로 그린티 애플,엔제리너스,티,5800
나이트로 히비스커스 라즈베리 ,엔제리너스,티,5800
레몬티,엔제리너스,티,4700
아이스티,엔제리너스,티,4700
그린밀크티,엔제리너스,티,6300
더블베리 케잌,엔제리너스,케잌,5800
크림치즈 캐롯 케잌,엔제리너스,케잌,5800
뉴욕치즈 케이크,엔제리너스,케잌,4800
프리미엄 티라미수 흑임자&쇼콜라,엔제리너스,케잌,5800
프리미엄 티라미수 쿠키&크림,엔제리너스,케잌,5800
프리미엄 티라미수 마스카포네&쇼콜라,엔제리너스,케잌,5800
밀크아이스크림,엔제리너스,아이스크림,3500
아라비아따 반미,엔제리너스,샌드위치,6500
꽃살 크래미 반미,엔제리너스,샌드위치,5500
훈제베이컨 에그 반미,엔제리너스,샌드위치,6500
오리지널 불고기 반미,엔제리너스,샌드위치,7000
에그마요 반미,엔제리너스,샌드위치,5500
햄&에그 반미,엔제리너스,샌드위치,6500
프리미엄 머쉬룸 베이컨 샌드위치,엔제리너스,샌드위치,5800
프리미엄 치킨 샌드위치,엔제리너스,샌드위치,5800
에그&베이컨 샌드위치 ,엔제리너스,샌드위치,3800
햄치즈 샌드위치,엔제리너스,샌드위치,4800
모짜렐라 치즈 포카치아,엔제리너스,샌드위치,5800
오리지널 슈가 크로와상,엔제리너스,베이커리,3200
갈릭버터 크로와상,엔제리너스,베이커리,4000
쇼콜라 크로와상,엔제리너스,베이커리,4000
플레인 시나몬 크로플,엔제리너스,베이커리,3500
블루베리 크로플,엔제리너스,베이커리,4500
아이스크림 크로플,엔제리너스,베이커리,5000
스트로베리 듬뿍 와플,엔제리너스,베이커리,15000
아이스크림 와플,엔제리너스,베이커리,10000
플레인 와플,엔제리너스,베이커리,6000
플레인 베이글 ,엔제리너스,베이커리,2800
듬뿍 콘 버터,엔제리너스,베이커리,4500
바삭 갈릭,엔제리너스,베이커리,4500
달콤연유,엔제리너스,베이커리,4500
갈릭 파이,엔제리너스,베이커리,2000
큐브 달콤 브레드,엔제리너스,베이커리,5300
메이플피칸,엔제리너스,베이커리,2000
오리지널 번,엔제리너스,베이커리,2300
더블에스프레소,빽다방,에스프레소&라떼,1500
앗!메리카노,빽다방,에스프레소&라떼,1500
원조커피,빽다방,에스프레소&라떼,2000
달달연유라떼,빽다방,라떼,3500
빽’s 라떼,빽다방,라떼,2500
블랙펄카페라떼(ICED),빽다방,에스프레소&라떼,3500
바닐라라떼,빽다방,에스프레소&라떼,3000
카페모카,빽다방,에스프레소&라떼,3000
카라멜마키아또,빽다방,에스프레소&라떼,3000
콜드브루,빽다방,에스프레소&라떼,4000
콜드브루라떼,빽다방,에스프레소&라떼,4500
디카페인 콜드브루,빽다방,디카페인,4000
디카페인 콜드브루라떼,빽다방,디카페인,4500
완전초코,빽다방,라떼,3000
녹차라떼,빽다방,라떼,3000
민트초코라떼,빽다방,라떼,3000
토피넛라떼,빽다방,라떼,3000
딸기라떼,빽다방,라떼,3500
미숫가루,빽다방,라떼,2500
블랙펄라떼(ICED),빽다방,라떼,3500
원조 빽스치노,빽다방,프라페,3000
완전딸기바나나 빽스치노,빽다방,프라페,3500
완전초코바나나 빽스치노,빽다방,프라페,3500
완전딸기 빽스치노,빽다방,프라페,3500
녹차 빽스치노,빽다방,프라페,3500
민트초코 빽스치노,빽다방,프라페,3500
쿠키크런치 빽스치노,빽다방,프라페,3500
완전초코 빽스치노,빽다방,프라페,3500
피스타치오 빽스치노,빽다방,프라페,4500
퐁당치노(바닐라),빽다방,프라페,3500
퐁당치노(원조커피),빽다방,프라페,3500
퐁당치노(미숫가루),빽다방,프라페,3500
몽땅쉐이크(라떼),빽다방,쉐이크,3500
몽땅쉐이크(모카),빽다방,쉐이크,4000
몽땅쉐이크(바닐라),빽다방,쉐이크,4000
프로틴쉐이크(바나나),빽다방,쉐이크,4000
프로틴쉐이크(초콜릿),빽다방,쉐이크,4000
밀크쉐이크,빽다방,쉐이크,3000
완전수박,빽다방,과일주스,3500
완전성주참외,빽다방,과일주스,4000
완전홍시,빽다방,과일주스,4000
완전망고,빽다방,과일주스,3500
완전딸기,빽다방,과일주스,4000
플레인요거트스무디,빽다방,요거트,3000
딸기요거트스무디,빽다방,요거트,4000
젤리좋은수박스무디,빽다방,스무디,4500
수박꿀스무디,빽다방,스무디,4500
성주참외꿀스무디,빽다방,스무디,4500
체리콕콕,빽다방,에이드,3000
레드불꽃파워,빽다방,에이드,4500
레모네이드(ICED),빽다방,에이드,4000
딸기에이드,빽다방,에이드,3500
청포도플라워(ICED),빽다방,에이드,3500
블루캔디소다,빽다방,에이드,3000
아이스미초,빽다방,에이드,2500
청포도에이드,빽다방,에이드,4000
깔라만시에이드,빽다방,에이드,3000
자몽에이드,빽다방,에이드,4000
미초(석류)에이드,빽다방,에이드,3000
밀크티,빽다방,티,3000
블랙펄밀크티(ICED),빽다방,티,4000
깔라만시티(HOT),빽다방,티,3000
달콤아이스티,빽다방,티,2000
레몬티,빽다방,티,3500
피치우롱스위티,빽다방,티,3000
우롱티,빽다방,티,2000
레몬얼그레이티,빽다방,티,3500
오렌지자몽블랙티 ,빽다방,티,3500
자몽티,빽다방,티,3500
노말한소프트,빽다방,아이스크림,1500
달고나크런치,빽다방,아이스크림,2000
옥수크림,빽다방,아이스크림,2500
몽땅딸기파르페,빽다방,아이스크림,4500
네모머핀(초콜릿),빽다방,베이커리,2000
공공치빵(파맛),빽다방,베이커리,2500
공공치빵(초코맛),빽다방,베이커리,2500
크리미슈,빽다방,베이커리,1500
크리미단팥빵,빽다방,베이커리,1500
긴페스츄리와플,빽다방,베이커리,2500
긴페스츄리와플(흑당),빽다방,베이커리,2500
큰마들렌,빽다방,베이커리,2500
사라다빵,빽다방,베이커리,2500
소세지빵,빽다방,베이커리,2500
빽그램핫도그,빽다방,베이커리,3500
찰떡맛남(예산 사과),빽다방,기타,1500
찰떡맛남(해남 고구마),빽다방,기타,1500
ICED콜드브루 아메리카노,이디야,에스프레소&라떼,3700
콜드브루 니트로,이디야,콜드브루,3900
HOT 에스프레소,이디야,에스프레소&라떼,2900
카페 아메리카노,이디야,에스프레소&라떼,3200
ICED디카페인 콜드브루 아메리카노,이디야,디카페인,4000
ICED디카페인 콜드브루 라떼,이디야,디카페인,4500
ICED디카페인 콜드브루 화이트비엔나,이디야,디카페인,4800
ICED디카페인 콜드브루 니트로,이디야,디카페인,4200
ICED디카페인 흑당 콜드브루,이디야,디카페인,4000
ICED디카페인 연유 콜드브루,이디야,디카페인,4600
ICED디카페인 콜드브루 티라미수,이디야,디카페인,5100
ICED디카페인 버블 흑당 콜드브루 ,이디야,디카페인,5000
아인슈페너,이디야,에스프레소&라떼,3700
ICED콜드브루 티라미수,이디야,콜드브루,4800
ICED흑당 콜드브루,이디야,콜드브루,3700
ICED버블 흑당 콜드브루,이디야,콜드브루,4700
연유 카페라떼,이디야,에스프레소&라떼,3800
ICED연유 콜드브루,이디야,콜드브루,4300
ICED콜드브루 라떼 ,이디야,콜드브루,4200
ICED콜드브루 화이트 비엔나 ,이디야,콜드브루,4500
HOT 에스프레소 마끼아또 ,이디야,에스프레소&라떼,3200
에스프레소 콘파냐 카페라떼,이디야,에스프레소&라떼,3200
카페 라떼,이디야,에스프레소&라떼,3700
카푸치노,이디야,에스프레소&라떼,3700
카페 모카,이디야,에스프레소&라떼,3900
카라멜 마끼아또,이디야,에스프레소&라떼,3900
바닐라 라떼,이디야,에스프레소&라떼,3900
화이트 초콜릿 모카,이디야,에스프레소&라떼,3900
민트 모카 ,이디야,에스프레소&라떼,4200
딸기 라떼,이디야,라떼,3500
크림 달고나 라떼,이디야,라떼,3900
ICED달고나 라떼,이디야,라떼,3500
흑당 라떼,이디야,라떼,3300
버블 흑당 라떼,이디야,라떼,4300
초콜릿,이디야,라떼,3700
화이트 초콜릿,이디야,라떼,3700
녹차 라떼,이디야,라떼,3700
민트 초콜릿,이디야,라떼,4000
이곡 라떼,이디야,라떼,3500
토피넛 라떼,이디야,라떼,4000
고구마 라떼,이디야,라떼,4000
솜사탕캔디 플랫치노,이디야,프라페,4200
요구르트 플랫치노,이디야,프라페,3500
꿀복숭아 플랫치노,이디야,프라페,3500
커피 플랫치노,이디야,프라페,3500
망고 플랫치노,이디야,프라페,3500
모카 플랫치노,이디야,프라페,3800
카라멜 플랫치노,이디야,프라페,3800
자몽 플랫치노,이디야,프라페,3800
녹차 플랫치노,이디야,프라페,4200
초콜릿 칩 플랫치노,이디야,프라페,4200
민트 초콜릿 칩 플랫치노,이디야,프라페,4200
플레인 요거트 플랫치노,이디야,요거트,4200
블루베리 요거트 플랫치노,이디야,요거트,4200
딸기 요거트 플랫치노,이디야,요거트,4200
오리진 쉐이크,이디야,쉐이크,4300
초코 쿠키 쉐이크,이디야,쉐이크,4500
딸기 쉐이크,이디야,쉐이크,4800
홍시주스,이디야,과일주스,4200
골드키위주스,이디야,과일주스,4200
딸기주스,이디야,과일주스,4200
레몬 에이드,이디야,에이드,3800
자몽 에이드,이디야,에이드,4800
청포도 에이드,이디야,에이드,3800
말랑말랑 딸기 에이드,이디야,에이드,4800
석류애플라임,이디야,티,4200
자몽네이블오렌지,이디야,티,4200
유자피나콜라다,이디야,티,4200
제주청귤 오리지널,이디야,티,3800
제주청귤 블라썸,이디야,티,4200
석류 오리지널,이디야,티,3800
HOT 레몬 스윗플럼,이디야,티,4200
아이스티 복숭아,이디야,티,2500
아이스티 레몬,이디야,티,2500
어린잎 녹차(작설차),이디야,티,2800
얼그레이 홍차(블랙티),이디야,티,2800
로즈 자스민 티,이디야,티,2800
캐모마일레드티,이디야,티,3000
페퍼민트티,이디야,티,3000
밀크티,이디야,티,3800
유자차,이디야,티,3800
레몬차,이디야,티,3800
자몽차,이디야,티,3800
쌍화차,이디야,티,3900
대추차,이디야,티,3900
생강차,이디야,티,3900
크림 달고나 밀크티,이디야,티,4200
달고나 밀크티,이디야,티,3800
버블 크림 밀크티,이디야,티,4300
마스카포네 티라미수,이디야,케잌,3300
레몬 마스카포네,이디야,케잌,3300
블루베리 크림치즈,이디야,케잌,3300
떠먹는 티라미수,이디야,케잌,3900
더블 치즈 케이크,이디야,케잌,3900
밀크레이프 케이크,이디야,케잌,3900
수플레 치즈 케이크,이디야,케잌,3900
데블스 초코 케이크,이디야,케잌,3900
초코 티라미수,이디야,케잌,3900
이디야 티라미수,이디야,케잌,2800
블루베리 치즈 스틱케익,이디야,케잌,1800
플레인 치즈 스틱케익,이디야,케잌,1800
햄앤치즈샌드위치,이디야,샌드위치,1900
피넛버터앤딸기잼 샌드위치,이디야,샌드위치,2100
팥앤크림 샌드위치,이디야,샌드위치,2100
에그 베이컨 과카몰리 샌드위치,이디야,샌드위치,4500
페퍼로니 피자 샌드위치,이디야,샌드위치,4500
크로크 무슈,이디야,샌드위치,3800
잉글리쉬 머핀,이디야,샌드위치,3000
베이컨 포테이토 스퀘어 피자,이디야,베이커리,3900
허니 고르곤졸라 스퀘어 피자,이디야,베이커리,3900
크루아상,이디야,베이커리,2300
달고나 아이스크림 와플,이디야,베이커리,3900
갈릭 치즈 브레드,이디야,베이커리,4800
허니 카라멜 브레드,이디야,베이커리,4600
메이플 넛 브레드,이디야,베이커리,4800
생크림 와플,이디야,베이커리,2500
플레인 와플,이디야,베이커리,2300
크림치즈 와플,이디야,베이커리,3000
메이플 와플,이디야,베이커리,2800
오리지널 핫 번,이디야,베이커리,1900
핫 치즈 번,이디야,베이커리,2000
프레즐,이디야,베이커리,2300
플레인 베이글,이디야,베이커리,1900
어니언 베이글,이디야,베이커리,1900
블루베리 베이글,이디야,베이커리,1900
스노우 쿠키슈,이디야,베이커리,1800
크림치즈 머핀,이디야,베이커리,2000
초코칩 머핀,이디야,베이커리,2000
블루베리 머핀,이디야,베이커리,2000
초콜릿 청크 쿠키,이디야,베이커리,1200
브라우니 쿠키,이디야,베이커리,1200
마카다미아 쿠키,이디야,베이커리,1200
불고기 샐러드 & 발사믹 드레싱,이디야,샐러드,4900
그릴드 치킨 샐러드 & 시저 드레싱,이디야,샐러드,4900
팥인절미 1인빙수,이디야,빙수,5400
망고요거트 1인빙수,이디야,빙수,5400
망고샤베트 빙수,이디야,빙수,10800
스트로베리 치즈 마카롱,이디야,기타,2500
얼그레이 쇼콜라 마카롱,이디야,기타,2500
쿠키 앤 크림 마카롱,이디야,기타,2500
꿀호떡,이디야,기타,1500
아이스크림 호떡,이디야,기타,4300
양송이 수프,이디야,기타,3500
초콜릿 마카롱,이디야,기타,2200
산딸기 마카롱,이디야,기타,2200
바닐라 마카롱,이디야,기타,2200
소고기 브리또,이디야,기타,3500
핫치킨 브리또,이디야,기타,3500
이너츠,이디야,기타,1400
미니프레첼 와사비맛,이디야,기타,1200
미니프레첼 볶음양념맛,이디야,기타,1200
꿀오란다,이디야,기타,1200
아이스콘 초코,이디야,기타,4000
아이스콘 요구르트,이디야,기타,4000
미니 코코 크런치,이디야,기타,1900
바닐라 웨이퍼스,이디야,기타,2200
크리미초코 감자쿠키,이디야,기타,2500
크리미치즈 그레인쿠키,이디야,기타,2500
고구마 말랭이,이디야,기타,3000
이디야 사과 & 당근 주스,이디야,기타,3400
이디야 비트 & 오렌지 주스,이디야,기타,3400
이디야 콤부차 복숭아망고,이디야,기타,3500
이디야 콤부차 청포도레몬,이디야,기타,3500
이디야 사과주스,이디야,기타,3000
자몽네이블오렌지 보틀,이디야,기타,3000
유자피나콜라다 보틀,이디야,기타,3000
석류애플라임 보틀,이디야,기타,3000
에스프레소,파스쿠찌,에스프레소&라떼,3600
에스포레소 도피오,파스쿠찌,에스프레소&라떼,4100
에스프레소 마끼아또,파스쿠찌,에스프레소&라떼,4100
아포가토,파스쿠찌,에스프레소&라떼,5500
오리지널 드립커피,파스쿠찌,에스프레소&라떼,4200
아메리카노,파스쿠찌,에스프레소&라떼,4300
카푸치노(HOT),파스쿠찌,에스프레소&라떼,4800
카페모카,파스쿠찌,에스프레소&라떼,5300
아인슈페너(ICED),파스쿠찌,에스프레소&라떼,5500
콜드브루 아메리카노,파스쿠찌,에스프레소&라떼,4500
연유 콜드브루 플로트,파스쿠찌,에스프레소&라떼,5900
콜드브루 원액,파스쿠찌,에스프레소&라떼,12000
카라멜 땅콩 콜드브루 플로트,파스쿠찌,에스프레소&라떼,5900
코코넛 커피 그라니따,파스쿠찌,에스프레소&라떼,6500
모카 브라우니 그라니따,파스쿠찌,에스프레소&라떼,6800
카페라떼,파스쿠찌,에스프레소&라떼,4800
카라멜 라떼 마끼아또,파스쿠찌,에스프레소&라떼,5400
바닐라 라떼 마끼아또,파스쿠찌,에스프레소&라떼,5400
콜드브루 라떼,파스쿠찌,콜드브루,5000
코코넛 콜드브루 라떼,파스쿠찌,콜드브루,5800
버터스카치 콜드브루 라떼,파스쿠찌,콜드브루,5900
포테이토 라떼,파스쿠찌,라떼,3900
그린티 라떼,파스쿠찌,라떼,5000
잉글리쉬 브렉퍼스트 티라떼,파스쿠찌,라떼,5800
흑당 펄 라떼,파스쿠찌,라떼,5800
흑당 펄 밀크티,파스쿠찌,티,5800
밀크 쉐이크,파스쿠찌,쉐이크,6500
칸탈로프 멜론 그라니따,파스쿠찌,스무디,6900
레몬 청자몽 그라니따,파스쿠찌,스무디,6900
파인비타 그라니따,파스쿠찌,스무디,6800
샤인머스켓 그라니따,파스쿠찌,스무디,6800
스트로베리 그라니따,파스쿠찌,스무디,6300
복숭아 그라니따,파스쿠찌,스무디,6300
그린티 그라니따,파스쿠찌,스무디,6300
자바칩 그라니따,파스쿠찌,프라페,6300
키위 주스,파스쿠찌,과일주스,6000
토마토 주스,파스쿠찌,과일주스,6000
오렌지 주스,파스쿠찌,과일주스,6500
루비자몽 주스,파스쿠찌,과일주스,6500
초콜릿,파스쿠찌,라떼,4500
유채꿀 사과 스파클링,파스쿠찌,에이드,5500
레몬 스파클링,파스쿠찌,에이드,5500
자몽 스파클링,파스쿠찌,에이드,5500
청포도 스파클링,파스쿠찌,에이드,5500
플레인 요거트 그라니따,파스쿠찌,스무디,6500
스트로베리 요거트 그라니따,파스쿠찌,스무디,6500
블루베리 요거트 그라니따,파스쿠찌,스무디,6500
망고 요거트 그라니따,파스쿠찌,스무디,6500
얼그레이,파스쿠찌,티,4500
퍼스트 브레이크,파스쿠찌,티,4500
커즈마인,파스쿠찌,티,4500
오렌지 보스,파스쿠찌,티,4500
민트크루,파스쿠찌,티,4500
프루티 하동,파스쿠찌,티,4500
히비스커스 뱅쇼,파스쿠찌,티,6500
복숭아 아이스티,파스쿠찌,티,4500
라즈베리 아이스티,파스쿠찌,티,4500
벤티 피치우롱 아이스티,파스쿠찌,티,5500
벤티 파인마테 아이스티,파스쿠찌,티,5500
사각 티라미수(오리지널),파스쿠찌,케잌,6300
사각 티라미수(베리),파스쿠찌,케잌,6300
레드벨벳 케이크w,파스쿠찌,케잌,32000
초코 딸기케이크w,파스쿠찌,케잌,28000
더블 치즈케이크w,파스쿠찌,케잌,28000
얼그레이 케이크w,파스쿠찌,케잌,32000
더 진한 캐롯케이크w,파스쿠찌,케잌,32000
화이트 포레누아w,파스쿠찌,케잌,28000
흑임자 인절미케이크w,파스쿠찌,케잌,32000
화이트 생크림 케이크w,파스쿠찌,케잌,32000
블루베리 치즈 케이크w,파스쿠찌,케잌,32000
리얼 티라미수w,파스쿠찌,케잌,26000
리얼 티라미수,파스쿠찌,케잌,6500
티라미사르도 클래식,파스쿠찌,케잌,5300
레드벨벳 케이크,파스쿠찌,케잌,6300
레이어 초코 케이크,파스쿠찌,케잌,6300
화이트 생크림 케이크,파스쿠찌,케잌,5900
초코 딸기케이크,파스쿠찌,케잌,6300
블루베리 치즈 케이크,파스쿠찌,케잌,6600
뉴욕 치즈 케이크,파스쿠찌,케잌,6300
더 진한 캐롯케이크,파스쿠찌,케잌,6300
얼그레이 케이크,파스쿠찌,케잌,5900
화이트 포레누아,파스쿠찌,케잌,5900
흑임자 인절미케이크,파스쿠찌,케잌,5900
수플레 치즈케이크,파스쿠찌,케잌,4500
블랙쿠키 치즈케이크,파스쿠찌,케잌,6200
리치 가나슈 케이크,파스쿠찌,케잌,6500
티라미수 크레이프,파스쿠찌,케잌,5800
딸기 크레이프,파스쿠찌,케잌,5800
스트로베리 타르트,파스쿠찌,베이커리,5800
시트러스 타르트,파스쿠찌,베이커리,5800
청포도 타르트,파스쿠찌,베이커리,5500
리얼 다크 타르트,파스쿠찌,베이커리,6500
레몬 젤라또,파스쿠찌,아이스크림,4000
초코크런치 젤라또,파스쿠찌,아이스크림,4000
피넛 젤라또,파스쿠찌,아이스크림,4000
라떼 젤라또,파스쿠찌,아이스크림,4000
딸기 젤라또,파스쿠찌,아이스크림,4000
요거트 젤라또,파스쿠찌,아이스크림,4000
아마레나 체리 젤라또,파스쿠찌,아이스크림,4000
파니니 클래식,파스쿠찌,샌드위치,6500
파니니 불고기 에그,파스쿠찌,샌드위치,7000
파니니 페퍼로니&치킨,파스쿠찌,샌드위치,7400
카프레제 포카치아 샌드위치,파스쿠찌,샌드위치,6900
스크램블 크로크 무슈,파스쿠찌,샌드위치,5500
샐러드 빵,파스쿠찌,샌드위치,3800
햄치즈 크루아상 샌드위치,파스쿠찌,샌드위치,4500
BLT 샌드위치,파스쿠찌,샌드위치,6400
소시지 미니 피자,파스쿠찌,베이커리,3800
모닝 햄 토스트,파스쿠찌,베이커리,4000
AOP 버터 크루아상,파스쿠찌,베이커리,3400
뺑오레젱,파스쿠찌,베이커리,3700
뉴욕 치즈 타르트,파스쿠찌,베이커리,2200
스트로베리 치즈타르트,파스쿠찌,베이커리,2600
딸기 크로플 with 젤라또,파스쿠찌,베이커리,8100
크로플 with 젤라또,파스쿠찌,베이커리,7800
스트로베리 허니브레드,파스쿠찌,베이커리,6500
푀이테쇼콜라,파스쿠찌,베이커리,4500
몽블랑 데니쉬 ,파스쿠찌,베이커리,4500
퀸아망,파스쿠찌,베이커리,3600
마카다미아 데니쉬,파스쿠찌,베이커리,4800
에그 타르트,파스쿠찌,베이커리,1500
플레인 베이글 & 크림치즈,파스쿠찌,베이커리,3800
블루베리베이글 & 크림치즈,파스쿠찌,베이커리,3800
어니언 베이글 & 크림치즈,파스쿠찌,베이커리,3800
허니 브레드+젤라또,파스쿠찌,베이커리,6200
허니 브레드+생크림,파스쿠찌,베이커리,5700
애플 시나몬 허니 브레드,파스쿠찌,베이커리,6000
바통 쉬크레,파스쿠찌,베이커리,4200
마이 스위티 까눌레 SET,파스쿠찌,베이커리,10000
마들렌,파스쿠찌,베이커리,1800
피낭시에,파스쿠찌,베이커리,1800
11겹 작은 바움쿠헨,파스쿠찌,베이커리,2500
후레시 카스텔라,파스쿠찌,베이커리,3600
콰트로 치즈 파운드,파스쿠찌,베이커리,1800
유자 파운드,파스쿠찌,베이커리,1800
브라우니 피칸&초코,파스쿠찌,베이커리,3300
치킨 듬뿍 보틀샐러드,파스쿠찌,샐러드,5300
동글동글 보틀 샐러드,파스쿠찌,샐러드,5300
인절미 팥빙수,파스쿠찌,빙수,9800
자두 베리 구슬 빙수,파스쿠찌,빙수,11800
애플 망고 듬뿍 빙수,파스쿠찌,빙수,12800
스파이시 감자 포카챠,파스쿠찌,베이커리,5800
하와이안 포카챠,파스쿠찌,베이커리,5800
제노베제 살시챠 포카챠,파스쿠찌,베이커리,5800
모짜렐라 루꼴라 포카챠,파스쿠찌,베이커리,5800
양송이 스프,파스쿠찌,기타,3500
크림 차우더 스프,파스쿠찌,기타,4300
LOVE 마카롱 선물세트(5개입),파스쿠찌,기타,10000
유자 마카롱,파스쿠찌,기타,1800
딸기 마카롱,파스쿠찌,기타,1800
바닐라 마카롱,파스쿠찌,기타,1800
초코 마카롱,파스쿠찌,기타,1800
블루베리 마카롱,파스쿠찌,기타,1800
마이 스위티 브라운,파스쿠찌,기타,2800
마이 스위티 카페,파스쿠찌,기타,2800
크런치 아몬드 초콜릿 다크,파스쿠찌,기타,2300
크런치 아몬드 초콜릿 브라운,파스쿠찌,기타,2300
다크 초콜릿 월넛 쿠키,파스쿠찌,베이커리,2100
크랜베리 월넛 쿠키,파스쿠찌,베이커리,2100
마카다미아 쿠키,파스쿠찌,베이커리,2100
코코넛 사브레,파스쿠찌,베이커리,6300
호두 메이플 사브레,파스쿠찌,베이커리,6300
쇼콜라 사브레,파스쿠찌,베이커리,6300
카라멜 팝콘,파스쿠찌,기타,3500
카라멜&치즈 팝콘,파스쿠찌,기타,3500
콜드브루 라떼 보틀,파스쿠찌,콜드브루,5900
콜드브루 아메리카노 보틀,파스쿠찌,콜드브루,5500
청순밀크티 보틀 ,파스쿠찌,티,5900
에스프레소,커피베이,에스프레소&라떼,3200
아메리카노,커피베이,에스프레소&라떼,3200
아이스 아메리카노,커피베이,에스프레소&라떼,3200
카푸치노,커피베이,에스프레소&라떼,3800
아이스 카푸치노,커피베이,에스프레소&라떼,3800
카라멜 마끼아또,커피베이,에스프레소&라떼,4500
아이스 카라멜 마끼아또,커피베이,에스프레소&라떼,4500
카페모카,커피베이,에스프레소&라떼,4200
아이스 카페모카,커피베이,에스프레소&라떼,4200
에스프레소 프라노베,커피베이,에스프레소&라떼,4200
모카 프라노베,커피베이,에스프레소&라떼,4500
카라멜 프라노베,커피베이,에스프레소&라떼,4500
넛츠 프라노베,커피베이,에스프레소&라떼,4500
카페 라떼,커피베이,에스프레소&라떼,3800
아이스 카페 라떼,커피베이,에스프레소&라떼,3800
바닐라 라떼,커피베이,에스프레소&라떼,4200
아이스 바닐라 라떼,커피베이,에스프레소&라떼,4200
헤이즐넛 라떼,커피베이,에스프레소&라떼,4200
아이스 헤이즐넛 라떼,커피베이,에스프레소&라떼,4200
브라운슈가 버블 라떼,커피베이,에스프레소&라떼,5300
애플망고 아이스 볼 라떼,커피베이,라떼,4700
딸기 듬뿍 라떼,커피베이,라떼,4900
쌍화라떼,커피베이,라떼,4300
아이스 쌍화라떼,커피베이,라떼,4300
